"entrez","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol"
"161357",11.401093133469777,-0.019698255698309172,0.5985407245033901,0.9496903499275744,0.97038267633918,"MDGA2"
"11083",315.23306374826194,-0.011953686868299606,0.2054779388364838,0.9500330991656628,0.9706533420830324,"DIDO1"
"112752",551.6133813707488,0.008426223552605904,0.21527920805609013,0.9500718530299744,0.9706533420830324,"IFT43"
"167153",583.433071969781,0.009549887551909006,0.1544213531166653,0.9503013964118419,0.970828279790399,"TENT2"
"534",60.71211121175067,0.0232790814731088,0.49001748283030716,0.9503983329394405,0.9708677331273122,"ATP6V1G2"
"574407",6.310761052593834,-0.012714331016801956,0.6360878951840314,0.9504681628233093,0.9708794928630785,"OBSCN-AS1"
"92086",5.759078189311571,0.021765977239922536,0.612799667297517,0.9506517480996245,0.971007442319317,"GGTLC1"
"117155",11.682774257102352,0.023143253060052795,0.4951207888670172,0.9507929602517702,0.9710920982988632,"CATSPER2"
"440590",6.32494501647072,0.021568033051476036,0.5974011048102523,0.9509442895818234,0.9711870764344639,"ZYG11A"
"9963",4.4397446369075775,0.019100174334255128,0.6385520153222273,0.9511000984273472,0.9712866175081877,"SLC23A1"
"1018",28.878772279842984,-0.018957034884823885,0.3843413236724961,0.9512292328722507,0.9713589074929296,"CDK3"
"1607",5.051447671671613,-0.013837553802843612,0.6345129382265264,0.9513505289569553,0.9713961983354759,"DGKB"
"2672",3.5322286393548317,0.01652032788556135,0.6651546269684805,0.9513824491746717,0.9713961983354759,"GFI1"
"125206",3.6207724508990857,-0.01713843879769399,0.6453692515132995,0.9516376775904035,0.971401613653197,"SLC5A10"
"51668",594.1313670987802,0.01044843723075886,0.17623778779817598,0.9515986319186343,0.971401613653197,"HSPB11"
"729633",3.1770174671584943,-0.03593395567664934,0.6817714482025111,0.9515127216913726,0.971401613653197,"MRS2P2"
"729930",5.11591293528209,-0.019793934008179373,0.594732577429099,0.9515472912871522,0.971401613653197,"LOC729930"
"8742",12.848814952415594,-0.020546209067659013,0.5177356474015131,0.9516795001611992,0.971401613653197,"TNFSF12"
"54443",723.0610747189866,0.012789002820468978,0.22782877577818508,0.9518075840894655,0.971413233197733,"ANLN"
"619455",2.883879814044716,0.011560593050365463,0.6939380354224806,0.9517658568818879,0.971413233197733,"SPANXA2-OT1"
"222659",6.693267493712177,0.01787691038795369,0.6345943529509426,0.9519859750737961,0.9715309515491626,"PXT1"
"253128",3.3809100563714196,-0.028404763832637087,0.6683253401021885,0.952039641012316,0.9715309515491626,"LINC00612"
"7328",1423.5554280530596,-0.013061450777201443,0.3154627351124527,0.952292110553131,0.9715555319654687,"UBE2H"
"8842",5.1837604107694055,0.020480543533544948,0.6267285123265537,0.9522149557771536,0.9715555319654687,"PROM1"
"90835",3.911683789280928,0.02086346948495897,0.603791026970991,0.9522971630593776,0.9715555319654687,"CFAP119"
"913",2.7480531463085947,-0.08510443522622868,0.7069256848320106,0.9521863025428072,0.9715555319654687,"CD1E"
"10350",2.408384747553134,-0.01752639541904535,0.6949702557827659,0.9524228266664068,0.9716241937828507,"ABCA9"
"818",258.1729426929362,-0.012744074595409277,0.251268795985985,0.9533054332470732,0.9724650032289995,"CAMK2G"
"653145",7.248227065879678,0.01669669272440579,0.6613255700858951,0.953561804795676,0.9726669276538457,"ANXA8"
"100188954",5.56680094171855,0.0204466432894297,0.5939592110454697,0.953942614794291,0.9729957512005488,"DNMBP-AS1"
"1959",2.3333668505917697,-0.014328345597803023,0.6629059055881562,0.954158625431928,0.9731564538498275,"EGR2"
"81575",1359.9417034496914,0.008040036833736233,0.19427100906694586,0.9545081807500728,0.9734533320955165,"APOLD1"
"6405",4.607124656429244,-0.012276439160828947,0.654404275052253,0.9546223142658146,0.9735100942050402,"SEMA3F"
"112574",356.33320716122284,-0.013159994061491116,0.2780436189289812,0.9548337367305291,0.9736660571536108,"SNX18"
"148696",1.9643760077620693,-0.07563376116987797,0.7106818940995973,0.9551405449787062,0.9737707715905584,"LOC148696"
"257313",3.803842957859649,0.013241094022755508,0.6820757993968226,0.9550640721238658,0.9737707715905584,"UTS2B"
"341883",3.0210794364612648,-0.06429795068464528,0.6893285576687681,0.9551392196025781,0.9737707715905584,"LRRC9"
"54899",135.03335216078085,0.011996689099055111,0.22022111328469765,0.9551703928444149,0.9737707715905584,"PXK"
"100132911",6.86665904089365,-0.015346707738859487,0.6339426465531169,0.9552920669628433,0.9737958876155054,"DPH3P1"
"56341",2.457586051677543,-0.03938072595823284,0.6592959230518619,0.9553457353082762,0.9737958876155054,"PRMT8"
"8050",674.0741158739987,0.01115635866409248,0.21407203391406401,0.9554290021811428,0.9737958876155054,"PDHX"
"9672",278.60577415930936,-0.008930399572833857,0.16739322492593864,0.9553863650014814,0.9737958876155054,"SDC3"
"646074",14.167642771656661,0.021291378856821922,0.5071049705352237,0.9556253532965397,0.9739363870021911,"POM121L10P"
"128611",4.902423694046932,-0.01554434250919929,0.6432858856962146,0.9558571996557719,0.9740162883564579,"ZNF831"
"146779",2.7300342857913797,-0.025651594494029616,0.6853924381094242,0.9560421736924278,0.9740162883564579,"EFCAB3"
"148113",6.246013201906249,-0.01615644567679634,0.6242098834663014,0.9558961657869702,0.9740162883564579,"CILP2"
"23180",42.803755867065625,0.02013146286639634,0.49358030475785725,0.9560547914483949,0.9740162883564579,"RFTN1"
"3685",158.5983000798958,0.011087030227893145,0.2682823167884138,0.9560312862394551,0.9740162883564579,"ITGAV"
"5806",20.490087162400858,0.019786683362149272,0.45930181989954355,0.9559872772679369,0.9740162883564579,"PTX3"
"26512",568.8044932963737,-0.009618337772643846,0.18232392924807772,0.9563792824779086,0.9741879261395149,"INTS6"
"372",1103.5306844283689,0.01419825585180729,0.23104533519505127,0.9563968892774385,0.9741879261395149,"ARCN1"
"5757",17752.467823785773,0.011878979772584447,0.21513703580456386,0.956398814561763,0.9741879261395149,"PTMA"
"55175",164.36571204465832,-0.014674436185811216,0.3431825212515813,0.9564759038712843,0.9742068429274483,"KLHL11"
"79735",68.45622094526733,0.01945543975845951,0.3922618964861225,0.9566260305973621,0.9743001442178444,"TBC1D17"
"316",2.7658296600066268,-0.016050063268705634,0.6926668036332533,0.9568324304158209,0.9744507433512317,"AOX1"
"9113",317.0965303230289,0.00966579338178621,0.20717509572709994,0.9570231728578587,0.9745853793575746,"LATS1"
"646962",10.873383532936488,0.018914583781981114,0.5752004728777834,0.9571295232085628,0.9746340633907978,"HRCT1"
"887",1.9185233641214017,0.012869263896992226,0.6729136371130287,0.9573367660314428,0.9747854728373981,"CCKBR"
"766",2.1352604965718704,-0.002978167658115553,0.7102727580802191,0.9574806954321794,0.9748724003152666,"CA7"
"5516",909.2323822975087,0.011918626741495592,0.2263565402388833,0.9580597762972496,0.9754023456333544,"PPP2CB"
"122042",2.081128632709705,-0.026519831106896895,0.6911275234051801,0.958120749850595,0.9754047724278546,"RXFP2"
"6276",2.286807645615547,-0.06625879314756736,0.6922731504896941,0.9583641403928702,0.9755928952709125,"S100A5"
"114336",3.513538310054704,-0.03938265801436582,0.6685437628515073,0.9584944517047532,0.9756062381988709,"CGB2"
"143458",292.64309244892445,-0.011478276756658945,0.24686495519675583,0.9584909741262478,0.9756062381988709,"LDLRAD3"
"10421",555.4501383710016,-0.00993850438342899,0.21496313320521934,0.958955514238618,0.9757982944343,"CD2BP2"
"402778",2.2888212818136955,-0.06609195317295226,0.6922467045556728,0.9589459044616038,0.9757982944343,"IFITM10"
"554",2.5373063220381726,-0.002730933178454879,0.6835212916081591,0.9589762070662893,0.9757982944343,"AVPR2"
"606724",18.55825907417258,0.018252614600750772,0.5809833256630766,0.9589451939898891,0.9757982944343,"LOC606724"
"84071",47.27354720425655,0.01587439012677432,0.3304414685868577,0.9587861716969427,0.9757982944343,"ARMC2"
"8891",422.2054959154168,-0.0142521371106838,0.31695154215683674,0.9591021808878522,0.975866832136717,"EIF2B3"
"100996291",3.4849437979075053,-0.01397502806779231,0.6456926951830383,0.959162528284294,0.9758685919988344,"LINC01993"
"10949",687.8041953393629,-0.008789785799658723,0.1907487943306944,0.9595858468093323,0.976060681718199,"HNRNPA0"
"30000",553.8121761068493,-0.005533611651572789,0.19566585083004662,0.9594763096707746,0.976060681718199,"TNPO2"
"79667",3.348612364877496,-0.008986436110387457,0.6638097046728024,0.9595503631740466,0.976060681718199,"KLF3-AS1"
"8834",435.8903027679713,0.00887824209767918,0.14923569839707687,0.9594860130624815,0.976060681718199,"TMEM11"
"140290",5.812150586441108,-0.014741095515417812,0.6259770636812633,0.9598453651026475,0.9762053661328655,"TCP10L"
"388799",3.0578965534697606,-0.005001714518694943,0.6932950919981785,0.9597887545168353,0.9762053661328655,"FAM209B"
"90203",177.93848515300311,0.013018936879409844,0.2892749379968519,0.9603256472548114,0.9766341707695847,"SNX21"
"220115",2.407846055168667,0.012742436119789643,0.672605236319826,0.9605101071196491,0.9767620953715668,"TPTE2P3"
"197135",9.588852171636612,0.016674146158378565,0.6100898735079808,0.9607297865242708,0.9769258176188651,"PATL2"
"619373",3.5087881439913677,-0.013201609933964428,0.6454013088918406,0.9613257368982174,0.9774721106627694,"MBOAT4"
"100133991",3.8032269689164693,0.013256698458239695,0.654758155115816,0.9614610118784592,0.9775499527148276,"MAP3K14-AS1"
"63982",1.9106896883345676,-0.034677728802780486,0.6950329731964632,0.9615599934025275,0.9775908867276505,"ANO3"
"2564",57.70808468854042,-0.015294539158101401,0.47642953817423833,0.9616742171496013,0.9776473111325453,"GABRE"
"158055",14.102460509173108,-0.015873745112582483,0.4876177332317199,0.9618677094767536,0.9777843089313668,"C9orf163"
"113026",162.9379077494711,0.012252245642150513,0.26820757568664366,0.9620974439616625,0.977898421580912,"PLCD3"
"55650",53.01697345279036,-0.012613356811665541,0.3069010479572416,0.9620894242169008,0.977898421580912,"PIGV"
"2074",41.112607040841034,-0.013411187548200728,0.33417983119766465,0.9622612757438933,0.9779455294905278,"ERCC6"
"79668",98.12291929971576,-0.010399241736702067,0.24067978238007554,0.9622443820917882,0.9779455294905278,"PARP8"
"57834",12.387442481447104,0.01760793486402836,0.5333010703393658,0.9624798898282427,0.9781079969393593,"CYP4F11"
"285335",4.310567833648189,-0.040428546105402315,0.653408378418868,0.9627219809627134,0.9782943013530645,"SLC9C1"
"644714",12.711753176166301,0.01727514669581006,0.5404573696004704,0.9629492955251692,0.9784058511994518,"LIMD1-AS1"
"9625",7.373835762204035,-0.010466698136768517,0.6237444383881665,0.96291295442483,0.9784058511994518,"AATK"
"282973",5.18800437408733,0.009127325546446402,0.6800162519601851,0.9631915359475605,0.9785922550015249,"JAKMIP3"
"56850",114.48961339417656,-0.012118590004360557,0.3371627266186636,0.9632602021563708,0.9786022972782853,"GRIPAP1"
"218",4.446104230517922,-0.015248210141977327,0.6796075499319136,0.9635154721058948,0.9787421794873962,"ALDH3A1"
"56616",64.32716572434785,-0.012619528229765625,0.3236935555196081,0.9634729518794118,0.9787421794873962,"DIABLO"
"100507466",2.222096669052594,-0.020033867854908023,0.6957137779610382,0.9636444034562481,0.9787505317610098,"DPH6-DT"
"27134",2.5817340609855886,-0.010656010286733983,0.6716563958572035,0.9636794809114894,0.9787505317610098,"TJP3"
"84944",3.167227069165414,0.008203606080581669,0.6875743404799488,0.9637000670727098,0.9787505317610098,"MAEL"
"5451",204.2375451807217,-0.013835631262898227,0.28224540579630836,0.9637971534935245,0.9787894230073931,"POU2F1"
"285819",3.0160678431798007,-0.06838401161851741,0.6770198468068325,0.9638709875824398,0.9788046969179248,"LOC285819"
"80023",258.09265394514745,0.004538612065516913,0.21265895829949696,0.9643069994612262,0.9791877357139673,"NRSN2"
"8470",2.9474548357622345,0.011407234100751035,0.6697862269088712,0.9644530317993532,0.979276291375679,"SORBS2"
