"entrez","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol"
"54680",106.78136215816119,-1.7218599139934312,0.2626045986569183,7.664072320848347e-12,7.46691683723232e-11,"ZNHIT6"
"26149",114.0645666630739,-3.8089952491840537,0.6451821061589567,7.680203731416429e-12,7.477215001368131e-11,"ZNF658"
"54980",352.7050520385402,1.2079021693859986,0.18169455371061558,7.698805338656404e-12,7.489901431131358e-11,"C2orf42"
"8894",4490.776763518055,-0.7604547238877267,0.11274399020995729,7.792014367714193e-12,7.575100012575368e-11,"EIF2S2"
"55125",3510.442512474197,1.5875924601772056,0.2460441954689001,8.031293692159403e-12,7.802076856292137e-11,"CEP192"
"3912",257.123439417179,1.2895711331417996,0.19497524639894517,8.227914036703435e-12,7.98731438436662e-11,"LAMB1"
"5355",3681.436772519368,0.8663321810391942,0.12870591607988763,8.303853220406913e-12,8.055216922681887e-11,"PLP2"
"168455",105.24076158952346,-2.6801966426404946,0.430738332643721,8.350501205995202e-12,8.09462788137026e-11,"CCDC71L"
"51645",1010.7839043873025,-1.6969822201393094,0.2652800412007194,8.395729714335969e-12,8.13260706118495e-11,"PPIL1"
"1677",60.45768065460206,-2.539012458171096,0.39001486719700257,8.408406089953401e-12,8.139022309533727e-11,"DFFB"
"1340",4709.732843722017,1.0170131290484579,0.15272552488280405,8.570578022268054e-12,8.290030324416834e-11,"COX6B1"
"3329",13480.199486342373,0.7725674505567666,0.11451994529431626,8.615919810819277e-12,8.32789661081705e-11,"HSPD1"
"129563",285.89376072139453,1.4809384192271633,0.2246578064108518,8.698679454311197e-12,8.401849516035492e-11,"DIS3L2"
"54065",471.8493587357037,-1.4808889024574237,0.22497012255764662,8.810749380159358e-12,8.503986031316768e-11,"SMIM11"
"55002",440.25472319094666,1.1807448092925321,0.17796401928297684,8.92691952351038e-12,8.60993063081758e-11,"TMCO3"
"669",443.76494790551646,-1.029671664535232,0.15432866145920712,8.96637635572657e-12,8.641787104139335e-11,"BPGM"
"93663",353.7192364433748,-1.0796162064330463,0.16234807674756085,9.15970882475557e-12,8.821796930432566e-11,"ARHGAP18"
"27257",692.4850978282238,-1.069198112774577,0.1611691061821808,9.420818015399434e-12,9.066778684112053e-11,"LSM1"
"6399",513.0202293150653,-1.3891435745962637,0.21073494023895312,9.479043443557214e-12,9.116290350402486e-11,"TRAPPC2"
"23034",227.07293552162562,1.277572741654916,0.1939841439705414,9.650039868363751e-12,9.274109080067951e-11,"SAMD4A"
"55249",1974.2756818163073,1.2713092811849196,0.19477722081280713,9.742520760679594e-12,9.356299401952652e-11,"YY1AP1"
"29948",124.60172625008497,2.652341151534194,0.422947675291885,9.816993948423883e-12,9.421090909104861e-11,"OSGIN1"
"23471",941.7194500814655,-0.9766302693660225,0.146416972646252,9.941895839451966e-12,9.534150468005113e-11,"TRAM1"
"10114",2184.340038136718,1.061583432297632,0.16033987802726782,9.961245742009546e-12,9.545898004370517e-11,"HIPK3"
"113655",133.43283483551343,-2.330105792369333,0.3682534202973843,1.0016389768934203e-11,9.591906014481507e-11,"MFSD3"
"5935",4592.327224710331,-0.6522516596518388,0.09681451004553976,1.0198273479712872e-11,9.759130742686089e-11,"RBM3"
"10025",313.7101848654316,1.3774567223246972,0.20989383824780627,1.056993261744502e-11,1.0107592037094474e-10,"MED16"
"55251",385.3204292628928,-2.384554847807726,0.3858558476374238,1.0594490140025785e-11,1.0123874906371476e-10,"PCMTD2"
"6640",371.1066229783474,1.4246985317147804,0.2185910366774572,1.0736526529282995e-11,1.0252315283111496e-10,"SNTA1"
"55620",66.1368722662356,1.927109465489285,0.29721719321769213,1.0835624473454158e-11,1.0339600500041955e-10,"STAP2"
"23462",823.632143254852,2.654019065781397,0.45620672199260714,1.0873403631438651e-11,1.0368291618772528e-10,"HEY1"
"23332",560.3937757040076,1.1688285177939157,0.17707879847156177,1.0912142594657254e-11,1.0397856639629113e-10,"CLASP1"
"130502",43.780202685301035,-2.8805785482242983,0.445619650231726,1.1045008974106626e-11,1.0517007482780706e-10,"TTC32"
"1875",312.3303191937887,-1.20694619684731,0.18286409533810014,1.1063333145340312e-11,1.0527000292929972e-10,"E2F5"
"255520",248.43463887988116,-1.944698826987667,0.3005098666365198,1.1141255533812055e-11,1.0593647853755523e-10,"ELMOD2"
"54908",500.0550783616412,-1.4127398287711392,0.21703421439409953,1.138679831257165e-11,1.0819470198765077e-10,"SPDL1"
"51295",1789.8660569242104,1.425883282253567,0.22034582471317143,1.1400996977447264e-11,1.082531104249848e-10,"ECSIT"
"81031",54.879639236782,-2.639071907902101,0.4088535570056502,1.1429223648974095e-11,1.0844453913934842e-10,"SLC2A10"
"9793",1674.792155104108,1.1282948909901767,0.1716985589410175,1.15234310292742e-11,1.0926130478744121e-10,"CKAP5"
"23528",124.05151581506908,-2.4901248570781984,0.3980037316661801,1.1713626699789669e-11,1.1098640660935313e-10,"ZNF281"
"64897",85.59649171295828,-2.1951290058537,0.34079245258790897,1.1732378891491206e-11,1.1108579872964738e-10,"C12orf43"
"79768",566.9145875935874,-1.3046540857246742,0.19857939358544918,1.1830092521551412e-11,1.119321561944115e-10,"KATNBL1"
"26118",2101.792451403656,-1.1014895036159953,0.1673195639867555,1.1845947267167025e-11,1.1200334810623112e-10,"WSB1"
"2962",997.4033878826891,1.2881013381749367,0.19764268816988503,1.2132161315305975e-11,1.1462888888565623e-10,"GTF2F1"
"85009",41.57562690067617,2.3721582234072534,0.3696226401949981,1.225114010008248e-11,1.156717546668602e-10,"MGC16025"
"29937",2949.8655167895377,1.2762368292714155,0.19596075409041142,1.2366379493240735e-11,1.166778752888573e-10,"NENF"
"493754",294.07263886542023,1.8366075205203363,0.28705340873040536,1.2376846249928574e-11,1.1669473901142333e-10,"RABGEF1P1"
"152217",274.8709310374007,-1.9749188165974683,0.30651513898229366,1.2614581155643479e-11,1.1885286870191068e-10,"NCBP2AS2"
"100101490",214.48248711788088,-1.276634291311838,0.19435732219715965,1.3372978914827134e-11,1.2575546263405285e-10,"MCTS2"
"1317",515.5750727635142,1.2297865195144393,0.18767581168241138,1.336481014518084e-11,1.2575546263405285e-10,"SLC31A1"
"57092",2117.3014874748133,-1.3392080669361706,0.20683705682298778,1.3375255601836785e-11,1.2575546263405285e-10,"PCNP"
"286148",287.6638492446331,-1.2298370253439315,0.18749276116789837,1.3512871286595042e-11,1.2696055517000026e-10,"DPY19L4"
"7138",571.6981793804002,0.8641184326855366,0.13003161794495408,1.36922329414313e-11,1.2855591612956971e-10,"TNNT1"
"140459",151.6664699186092,-1.4925381448263724,0.22912119672823794,1.3725963564912674e-11,1.2869735822724238e-10,"ASB6"
